timestamp,symbol,open,high,low,close,volume
2026-01-07 10:55:00,RELIANCE,3053.77,3066.76,3052.72,3065.65,247481
2026-01-07 11:00:00,RELIANCE,3065.65,3070.86,3057.75,3058.57,44214
2026-01-07 11:05:00,RELIANCE,3058.57,3061.73,3046.38,3050.23,232188
2026-01-07 11:10:00,RELIANCE,3050.23,3062.16,3045.12,3056.38,102904
2026-01-07 11:15:00,RELIANCE,3056.38,3064.29,3055.78,3060.3,176475
2026-01-07 11:20:00,RELIANCE,3060.3,3064.09,3057.33,3063.2,112710
2026-01-07 11:25:00,RELIANCE,3063.2,3070.94,3061.78,3066.13,162839
2026-01-07 11:30:00,RELIANCE,3066.13,3076.04,3061.37,3065.14,206287
2026-01-07 11:35:00,RELIANCE,3065.14,3067.25,3057.89,3058.72,158964
2026-01-07 11:40:00,RELIANCE,3058.72,3066.1,3047.7,3058.27,59444
2026-01-07 11:45:00,RELIANCE,3058.27,3062.52,3051.89,3053.22,64755
2026-01-07 11:50:00,RELIANCE,3053.22,3060.51,3052.46,3058.27,206806
2026-01-07 11:55:00,RELIANCE,3058.27,3061.56,3053.11,3056.47,108804
2026-01-07 12:00:00,RELIANCE,3056.47,3058.13,3042.22,3050.53,88424
2026-01-07 12:05:00,RELIANCE,3050.53,3057.54,3042.59,3047.69,144354
2026-01-07 12:10:00,RELIANCE,3047.69,3050.04,3047.67,3049.33,169776
2026-01-07 12:15:00,RELIANCE,3049.33,3052.67,3034.17,3045.03,104559
2026-01-07 12:20:00,RELIANCE,3045.03,3051.32,3037.6,3039.17,63379
2026-01-07 12:25:00,RELIANCE,3039.17,3040.97,3034.51,3039.81,99773
2026-01-07 12:30:00,RELIANCE,3039.81,3042.58,3036.36,3040.47,49570
2026-01-07 12:35:00,RELIANCE,3040.47,3049.29,3035.3,3036.57,127307
2026-01-07 12:40:00,RELIANCE,3036.57,3042.09,3029.66,3032.91,106131
2026-01-07 12:45:00,RELIANCE,3032.91,3037.53,3031.17,3033.54,63221
2026-01-07 12:50:00,RELIANCE,3033.54,3037.99,3022.45,3023.99,211229
2026-01-07 12:55:00,RELIANCE,3023.99,3025.25,3014.15,3014.73,71324
2026-01-07 13:00:00,RELIANCE,3014.73,3024.61,3000.35,3009.67,177741
2026-01-07 13:05:00,RELIANCE,3009.67,3013.43,3006.14,3007.68,110924
2026-01-07 13:10:00,RELIANCE,3007.68,3011.14,3003.88,3008.86,101638
2026-01-07 13:15:00,RELIANCE,3008.86,3019.31,3008.76,3017.07,88959
2026-01-07 13:20:00,RELIANCE,3017.07,3032.28,3015.13,3021.6,37060
2026-01-07 13:25:00,RELIANCE,3021.6,3026.54,3013.47,3020.0,122222
2026-01-07 13:30:00,RELIANCE,3020.0,3031.97,3014.43,3019.28,61578
2026-01-07 13:35:00,RELIANCE,3019.28,3027.05,3002.75,3012.64,87114
2026-01-07 13:40:00,RELIANCE,3012.64,3025.94,3006.9,3011.97,39425
2026-01-07 13:45:00,RELIANCE,3011.97,3018.89,3003.6,3009.7,173399
2026-01-07 13:50:00,RELIANCE,3009.7,3012.26,3004.26,3011.13,60949
2026-01-07 13:55:00,RELIANCE,3011.13,3012.1,3002.69,3005.66,595080
2026-01-07 14:00:00,RELIANCE,3005.66,3008.96,3002.62,3008.32,171983
2026-01-07 14:05:00,RELIANCE,3008.32,3024.15,3000.98,3017.11,73406
2026-01-07 14:10:00,RELIANCE,3017.11,3032.94,3012.18,3016.05,96472
2026-01-07 14:15:00,RELIANCE,3016.05,3020.71,3014.8,3018.09,99033
2026-01-07 14:20:00,RELIANCE,3018.09,3026.9,3016.44,3021.9,40059
2026-01-07 14:25:00,RELIANCE,3021.9,3024.68,3013.7,3019.15,83540
2026-01-07 14:30:00,RELIANCE,3019.15,3029.35,3010.32,3020.21,128602
2026-01-07 14:35:00,RELIANCE,3020.21,3026.51,3014.66,3020.02,301236
2026-01-07 14:40:00,RELIANCE,3020.02,3021.89,3011.49,3020.37,58005
2026-01-07 14:45:00,RELIANCE,3020.37,3023.29,3014.93,3015.49,77960
2026-01-07 14:50:00,RELIANCE,3015.49,3015.72,3013.57,3015.46,159645
2026-01-07 14:55:00,RELIANCE,3015.46,3023.78,3009.25,3018.31,62336
2026-01-07 15:00:00,RELIANCE,3018.31,3028.48,3013.61,3026.95,263114
2026-01-07 15:05:00,RELIANCE,3026.95,3036.51,3025.37,3032.67,93622
2026-01-07 15:10:00,RELIANCE,3032.67,3053.56,3031.42,3045.67,112751
2026-01-07 15:15:00,RELIANCE,3045.67,3059.26,3038.6,3040.97,81159
2026-01-07 15:20:00,RELIANCE,3040.97,3048.23,3038.41,3046.28,92752
2026-01-07 15:25:00,RELIANCE,3046.28,3057.29,3036.81,3047.43,96211
2026-01-07 15:30:00,RELIANCE,3047.43,3069.42,3042.44,3060.84,135929
2026-01-08 09:15:00,RELIANCE,3060.84,3064.19,3046.11,3055.98,473958
2026-01-08 09:20:00,RELIANCE,3055.98,3062.95,3049.0,3050.97,121461
2026-01-08 09:25:00,RELIANCE,3050.97,3063.28,3045.83,3047.46,91524
2026-01-08 09:30:00,RELIANCE,3047.46,3056.28,3033.15,3034.7,92260
2026-01-08 09:35:00,RELIANCE,3034.7,3040.09,3028.2,3031.72,108811
2026-01-08 09:40:00,RELIANCE,3031.72,3036.11,3026.82,3027.36,158892
2026-01-08 09:45:00,RELIANCE,3027.36,3031.82,3024.47,3028.54,49522
2026-01-08 09:50:00,RELIANCE,3028.54,3037.39,3023.59,3030.91,75523
2026-01-08 09:55:00,RELIANCE,3030.91,3044.51,3029.3,3042.61,127783
2026-01-08 10:00:00,RELIANCE,3042.61,3051.65,3038.53,3048.75,139881
2026-01-08 10:05:00,RELIANCE,3048.75,3057.06,3043.15,3045.62,168564
2026-01-08 10:10:00,RELIANCE,3045.62,3047.83,3040.5,3040.56,43471
2026-01-08 10:15:00,RELIANCE,3040.56,3048.16,3038.54,3043.99,84627
2026-01-08 10:20:00,RELIANCE,3043.99,3044.21,3031.99,3036.42,78304
2026-01-08 10:25:00,RELIANCE,3036.42,3049.2,3032.9,3048.03,157752
2026-01-08 10:30:00,RELIANCE,3048.03,3056.14,3046.28,3055.74,59933
2026-01-08 10:35:00,RELIANCE,3055.74,3058.75,3050.15,3053.42,89597
2026-01-08 10:40:00,RELIANCE,3053.42,3059.87,3042.97,3043.52,102687
2026-01-08 10:45:00,RELIANCE,3043.52,3052.49,3035.35,3052.35,51307
2026-01-08 10:50:00,RELIANCE,3052.35,3052.37,3049.32,3052.26,294709
2026-01-08 10:55:00,RELIANCE,3052.26,3068.4,3050.97,3060.45,77202
2026-01-08 11:00:00,RELIANCE,3060.45,3063.56,3049.29,3051.35,111111
2026-01-08 11:05:00,RELIANCE,3051.35,3058.83,3046.23,3048.37,76536
2026-01-08 11:10:00,RELIANCE,3048.37,3056.2,3048.26,3049.1,116730
2026-01-08 11:15:00,RELIANCE,3049.1,3052.45,3047.06,3050.1,172908
2026-01-08 11:20:00,RELIANCE,3050.1,3051.44,3048.06,3048.09,477423
2026-01-08 11:25:00,RELIANCE,3048.09,3055.26,3046.0,3052.64,63986
2026-01-08 11:30:00,RELIANCE,3052.64,3053.77,3043.66,3046.89,142107
2026-01-08 11:35:00,RELIANCE,3046.89,3048.91,3045.72,3046.81,108748
2026-01-08 11:40:00,RELIANCE,3046.81,3049.45,3043.1,3048.34,95532
2026-01-08 11:45:00,RELIANCE,3048.34,3061.45,3041.76,3052.29,156859
2026-01-08 11:50:00,RELIANCE,3052.29,3058.59,3050.52,3057.46,108635
2026-01-08 11:55:00,RELIANCE,3057.46,3057.94,3050.81,3051.43,108951
2026-01-08 12:00:00,RELIANCE,3051.43,3052.25,3041.77,3042.92,79296
2026-01-08 12:05:00,RELIANCE,3042.92,3052.18,3042.92,3051.56,133332
2026-01-08 12:10:00,RELIANCE,3051.56,3061.54,3050.53,3054.46,48909
2026-01-08 12:15:00,RELIANCE,3054.46,3057.96,3049.65,3050.77,204073
2026-01-08 12:20:00,RELIANCE,3050.77,3064.07,3047.19,3061.12,82018
2026-01-08 12:25:00,RELIANCE,3061.12,3079.15,3055.89,3062.73,57761
2026-01-08 12:30:00,RELIANCE,3062.73,3075.36,3060.19,3070.86,186707
2026-01-08 12:35:00,RELIANCE,3070.86,3075.58,3065.88,3072.19,224433
2026-01-08 12:40:00,RELIANCE,3072.19,3087.07,3071.18,3085.77,63624
2026-01-08 12:45:00,RELIANCE,3085.77,3101.13,3085.67,3097.53,59808
2026-01-08 12:50:00,RELIANCE,3097.53,3103.49,3092.49,3096.92,88519
2026-01-08 12:55:00,RELIANCE,3096.92,3116.56,3085.32,3103.87,146137
2026-01-08 13:00:00,RELIANCE,3103.87,3110.02,3103.78,3108.81,270750
2026-01-08 13:05:00,RELIANCE,3108.81,3119.16,3105.79,3118.25,141363
2026-01-08 13:10:00,RELIANCE,3118.25,3119.58,3112.09,3113.16,161204
2026-01-08 13:15:00,RELIANCE,3113.16,3122.5,3106.25,3118.36,47393
2026-01-08 13:20:00,RELIANCE,3118.36,3128.05,3115.39,3125.88,138013
2026-01-08 13:25:00,RELIANCE,3125.88,3129.39,3107.51,3115.8,65235
2026-01-08 13:30:00,RELIANCE,3115.8,3117.74,3107.26,3109.34,227690
2026-01-08 13:35:00,RELIANCE,3109.34,3109.9,3097.45,3097.56,110785
2026-01-08 13:40:00,RELIANCE,3097.56,3099.29,3091.3,3096.78,70893
2026-01-08 13:45:00,RELIANCE,3096.78,3103.95,3092.82,3102.1,130463
2026-01-08 13:50:00,RELIANCE,3102.1,3114.23,3099.9,3112.29,51582
2026-01-08 13:55:00,RELIANCE,3112.29,3124.01,3106.95,3113.61,52638
2026-01-08 14:00:00,RELIANCE,3113.61,3126.76,3098.54,3124.6,116428
2026-01-08 14:05:00,RELIANCE,3124.6,3126.2,3114.65,3116.81,280623
2026-01-08 14:10:00,RELIANCE,3116.81,3116.93,3105.23,3107.01,98903
2026-01-08 14:15:00,RELIANCE,3107.01,3118.22,3105.75,3107.47,82559
2026-01-08 14:20:00,RELIANCE,3107.47,3126.95,3093.36,3110.65,74469
2026-01-08 14:25:00,RELIANCE,3110.65,3111.49,3106.01,3111.22,86394
2026-01-08 14:30:00,RELIANCE,3111.22,3112.34,3098.18,3099.11,101111
2026-01-08 14:35:00,RELIANCE,3099.11,3100.57,3091.3,3099.29,49931
2026-01-08 14:40:00,RELIANCE,3099.29,3099.72,3091.81,3091.92,129878
2026-01-08 14:45:00,RELIANCE,3091.92,3101.44,3088.48,3096.75,99665
2026-01-08 14:50:00,RELIANCE,3096.75,3100.29,3087.92,3099.69,61038
2026-01-08 14:55:00,RELIANCE,3099.69,3104.95,3088.46,3094.51,125016
2026-01-08 15:00:00,RELIANCE,3094.51,3094.55,3082.85,3091.96,134489
2026-01-08 15:05:00,RELIANCE,3091.96,3092.72,3081.46,3086.01,400659
2026-01-08 15:10:00,RELIANCE,3086.01,3088.19,3082.98,3086.2,91407
2026-01-08 15:15:00,RELIANCE,3086.2,3094.71,3081.26,3092.65,87246
2026-01-08 15:20:00,RELIANCE,3092.65,3094.87,3082.49,3087.08,50409
2026-01-08 15:25:00,RELIANCE,3087.08,3102.02,3073.9,3090.7,163367
2026-01-08 15:30:00,RELIANCE,3090.7,3093.65,3076.42,3087.9,196684
2026-01-09 09:15:00,RELIANCE,3087.9,3092.52,3083.4,3083.45,61269
2026-01-09 09:20:00,RELIANCE,3083.45,3084.22,3082.53,3083.21,45701
2026-01-09 09:25:00,RELIANCE,3083.21,3094.92,3067.67,3077.22,104003
2026-01-09 09:30:00,RELIANCE,3077.22,3080.32,3073.02,3074.18,199890
2026-01-09 09:35:00,RELIANCE,3074.18,3076.29,3059.58,3067.15,98120
2026-01-09 09:40:00,RELIANCE,3067.15,3082.8,3061.01,3079.51,82197
2026-01-09 09:45:00,RELIANCE,3079.51,3081.17,3072.7,3080.01,109040
2026-01-09 09:50:00,RELIANCE,3080.01,3083.55,3068.87,3075.95,165797
2026-01-09 09:55:00,RELIANCE,3075.95,3082.22,3064.59,3077.49,115823
2026-01-09 10:00:00,RELIANCE,3077.49,3080.87,3064.45,3076.99,68476
2026-01-09 10:05:00,RELIANCE,3076.99,3081.2,3072.99,3075.79,55581
2026-01-09 10:10:00,RELIANCE,3075.79,3081.45,3067.91,3079.7,58037
2026-01-09 10:15:00,RELIANCE,3079.7,3092.59,3076.55,3084.47,124371
2026-01-09 10:20:00,RELIANCE,3084.47,3091.12,3073.43,3081.27,73188
2026-01-09 10:25:00,RELIANCE,3081.27,3082.57,3073.05,3077.76,128188
2026-01-09 10:30:00,RELIANCE,3077.76,3081.85,3075.31,3076.07,44612
2026-01-09 10:35:00,RELIANCE,3076.07,3081.41,3059.29,3061.88,111870
2026-01-09 10:40:00,RELIANCE,3061.88,3074.42,3051.7,3052.55,169561
2026-01-09 10:45:00,RELIANCE,3052.55,3065.9,3051.37,3060.81,126610
2026-01-09 10:50:00,RELIANCE,3060.81,3073.67,3056.17,3070.77,75510
2026-01-09 10:55:00,RELIANCE,3070.77,3073.13,3067.17,3069.09,145723
2026-01-09 11:00:00,RELIANCE,3069.09,3076.79,3068.49,3072.45,29862
2026-01-09 11:05:00,RELIANCE,3072.45,3074.4,3070.22,3074.16,150926
2026-01-09 11:10:00,RELIANCE,3074.16,3093.13,3072.04,3092.85,145374
2026-01-09 11:15:00,RELIANCE,3092.85,3107.01,3089.1,3099.51,101203
2026-01-09 11:20:00,RELIANCE,3099.51,3104.07,3098.32,3098.42,87643
2026-01-09 11:25:00,RELIANCE,3098.42,3100.4,3076.32,3092.17,170855
2026-01-09 11:30:00,RELIANCE,3092.17,3095.53,3078.83,3081.88,119167
2026-01-09 11:35:00,RELIANCE,3081.88,3088.67,3076.88,3082.75,49862
2026-01-09 11:40:00,RELIANCE,3082.75,3083.16,3073.94,3077.68,59800
2026-01-09 11:45:00,RELIANCE,3077.68,3082.55,3061.76,3068.49,172188
2026-01-09 11:50:00,RELIANCE,3068.49,3073.19,3063.02,3064.06,69436
2026-01-09 11:55:00,RELIANCE,3064.06,3068.64,3051.45,3056.94,183121
2026-01-09 12:00:00,RELIANCE,3056.94,3068.1,3056.55,3066.74,197526
2026-01-09 12:05:00,RELIANCE,3066.74,3078.75,3064.5,3071.61,50867
2026-01-09 12:10:00,RELIANCE,3071.61,3073.67,3067.31,3071.0,76608
2026-01-09 12:15:00,RELIANCE,3071.0,3093.67,3070.72,3079.5,67558
2026-01-09 12:20:00,RELIANCE,3079.5,3084.52,3077.33,3079.36,71583
2026-01-09 12:25:00,RELIANCE,3079.36,3086.83,3066.85,3073.42,71323
2026-01-09 12:30:00,RELIANCE,3073.42,3093.2,3072.97,3082.13,475839
2026-01-09 12:35:00,RELIANCE,3082.13,3095.62,3076.04,3084.77,107840
2026-01-09 12:40:00,RELIANCE,3084.77,3084.99,3077.18,3077.67,108952
2026-01-09 12:45:00,RELIANCE,3077.67,3082.69,3067.75,3075.78,149472
2026-01-09 12:50:00,RELIANCE,3075.78,3078.45,3067.38,3069.66,44914
